1271	34272	3	37.97
180	2721	27	114.53
6287	2038	5	40.77
179	2358	6	6.8
555	8199	3	15.2
341	1478	9	22.28
21287	296	3	20.29
105	19866	6	7.83
3410	812	4	16.99
12329	122	5	10.85
2288	595	3	6.99
2011	9677	6	59.1
691	921	5	9.54
5452	695	3	13.86
180	988	12	10.19
344	3723	3	7.23
1580	4635	3	17.41
8652	12	20	12.21
1174	261	7	7.56
22148	167	3	15.47
3184	2004	4	23.65
626	484	9	15.46
490	5387	4	17.61
3189	282	4	8.08
123	420	80	57.74
4367	376	3	8.43
19533	18832	3	48.34
213	1958	11	23.87
10466	187	4	14.91
2058	150	11	13.73
111	10589	8	12.06
19094	9774	7	124.9
3560	235	5	10.87
2258	4691	3	19.7
1527	15712	3	26.76
941	3246	4	18.15
3146	186	5	7.19
233	9644	4	16.1
3661	2366	4	26.8
7240	327	3	10.69
13569	356	5	35.95
13055	156	3	8.78
522	3065	3	8.31
3528	57	16	10.05
1485	868	4	11.2
3595	2324	3	17.85
1174	6987	3	18.54
181	6317	9	36.46
6183	224	3	6.79
2504	116	23	19.63
2506	866	13	79.09
4485	6557	19	260.75
2357	328	9	29.12
214	3373	6	14.17
821	1247	6	18.33
721	2678	3	9.06
457	4657	3	10.35
692	2353	4	12.94
101	19532	7	7.01
27047	104	4	7.54
10795	125	6	16.53
22312	113	4	9.21
242	1024	9	9.54
2198	2180	3	14.32
2224	806	3	8.52
185	802	13	9.3
344	2334	7	20.61
153	1318	27	56.64
559	5901	12	87.66
343	2466	4	7.72
101	17947	8	8.01
5930	250	3	7.4
1232	143	13	8.82
1694	17211	4	41
1140	105	96	15.54
126	103	2134	9.33
584	6059	18	153.96
278	2292	10	29.9
6411	561	3	13.48
7140	7372	3	31.06
